,scenario,failure,Easting,Northing
4448,1-in-33,0.046842055015398,356399.8542647748,489299.7084891775
4449,1-in-33,0.0833184127288311,328607.12948565284,183723.73423906424
4450,1-in-33,0.0,194016.5373165848,59131.17590742221
4451,1-in-33,0.0212757857461454,313532.1255876716,684123.4420741071
4452,1-in-33,0.0022905312350716,268032.2958589037,841926.2621064181
4453,1-in-33,0.0062285560367792,231609.54110590613,717945.3608115487
4454,1-in-33,0.0783664342778939,366799.6742171653,185800.48701424905
4455,1-in-33,0.0146821913923084,365600.73707693926,304044.97402847704
4456,1-in-33,0.0035501141454304,504311.4451681185,183731.6135011688
4457,1-in-33,0.0019301335469935,243309.64414168432,664068.3285289973
4458,1-in-33,0.0019239363463532,436201.1794194582,381552.5533485677
4459,1-in-33,0.3373028473972557,327334.3869383283,666985.7009764471
4460,1-in-33,0.0038253876439767,482299.7034559301,411900.07163155096
4461,1-in-33,0.6951356960628098,376356.1659307546,404669.9809647373
4462,1-in-33,0.0137792236544803,343909.0864811148,850407.0200673454
4463,1-in-33,0.0265171381575433,590799.8697534263,166899.9224236536
4464,1-in-33,0.0081048239979251,343841.9112959849,397367.1833989723
4465,1-in-33,0.018073138424469,255685.7440617185,670210.0362834382
4466,1-in-33,0.0023792505503322,256920.3804298101,733897.716502962
4467,1-in-33,0.1849237652825802,249303.10619462692,670583.9338865365
4468,1-in-33,0.0369844228593493,223206.72697333188,576169.4597481478
4469,1-in-33,0.001744119262055,219283.51915291965,762008.1100951566
4470,1-in-33,0.5556135914694886,245276.88220732543,634510.3990273136
4471,1-in-33,0.0,243376.96632719645,636081.9153786297
4472,1-in-33,0.0245906971992094,231642.1810655245,644417.593694637
4473,1-in-33,0.3050523740201597,580800.1373769642,171999.99585350993
4474,1-in-33,0.0159011727893724,377099.6844863732,814294.4622846113
4475,1-in-33,0.0,426648.0680718128,434468.0525522765
4476,1-in-33,0.0,399194.29800809454,281523.31119308644
4477,1-in-33,0.002946471722418,433732.83887107833,459987.145259454
4478,1-in-33,0.0725265297734349,265211.8076214694,839255.8983322732
4479,1-in-33,0.846526216101992,456158.9629345693,519310.959509325
4480,1-in-33,0.0230074293849984,258578.6127030212,904609.785097967
4481,1-in-33,0.0,506439.47888588335,170543.7535807141
4482,1-in-33,0.044952226831431,240900.21989964924,62899.97963037755
4483,1-in-33,0.0020131473897621,329528.3008330789,348321.5043660618
4484,1-in-33,0.5529258872542973,338238.8499596293,702137.3276965029
4485,1-in-33,0.0,306199.7729111229,669007.1620497282
4486,1-in-33,0.0131943202717978,285234.8224089169,643489.9273743795
4487,1-in-33,0.0819692994205204,338692.2597526245,391746.31445729913
4488,1-in-33,0.0065413284700054,555600.1851863763,176399.51692083018
4489,1-in-33,0.232854424034672,467499.7837047128,113499.558111153
4490,1-in-33,0.1151969840348474,347064.93523487146,751734.6726046044
4491,1-in-33,0.3197842873646035,337460.163199833,732569.4717830811
4492,1-in-33,0.0578954366710942,392057.2475395672,374627.75374072336
4493,1-in-33,0.0796207104845028,370800.7805116405,863384.2601929402
4494,1-in-33,0.4468040147930456,278507.7458980094,186389.91920055635
4495,1-in-33,0.0260284872469808,223708.18835879109,586053.6477747196
4496,1-in-33,0.0638822157334958,407499.83090960153,105299.5782280714
4497,1-in-33,0.0064234922825338,229804.18816555908,608629.7536946379
4498,1-in-33,0.999492592554042,389699.6524541722,165999.68540956802
4499,1-in-33,0.0001313991081749,343600.57845264266,731095.6024274137
4500,1-in-33,0.0097475185414898,524099.813298194,192499.63784085572
4501,1-in-33,0.0004773891447559,228703.3610446051,808347.2263749037
4502,1-in-33,0.0,399899.9947872659,189800.5309959519
4503,1-in-33,0.0569581351335211,306111.3694097228,605273.9876286438
4504,1-in-33,0.0353131794272079,448408.391654206,429233.4054390648
4505,1-in-33,0.059545650385781,319677.77517294954,691101.4678408946
4506,1-in-33,0.0,316947.94718238496,951739.4368911542
4507,1-in-33,0.0476956844944775,289785.2628444013,855269.9552417847
4508,1-in-33,0.0010370682704132,202098.75019998173,720434.4136373394
4509,1-in-33,0.0003502655620816,278802.66487260046,660367.9730376843
4510,1-in-33,0.2923739108168542,410235.9333936392,289922.7976530268
4511,1-in-33,0.0782696915656903,259632.2265186493,611569.7199070827
4512,1-in-33,0.0,434155.7528189184,390094.6528972441
4513,1-in-33,0.1904640665810202,245036.1441654125,659940.0313582668
4514,1-in-33,0.0,240560.34647193903,564367.8225340223
4515,1-in-33,0.4010741302921496,534815.0313609496,178008.87878674676
4516,1-in-33,0.0009424497817105,562059.6516049651,172452.18588748918
4517,1-in-33,0.004151958891927,510419.55594111054,179042.6431214649
4518,1-in-33,0.0012794152016025,572399.6793741212,111900.50365048784
4519,1-in-33,0.0068808713229753,435271.5197164552,383680.4866789906
4520,1-in-33,0.0080371674043746,621799.8952760983,302300.5436821156
4521,1-in-33,0.7147074905678432,441145.6696248343,522125.56760450045
4522,1-in-33,0.0083044671187524,436204.88943828456,115918.82050911884
4523,1-in-33,0.0752302773289517,398099.7418625674,293799.7962391032
4524,1-in-33,0.0,434897.17460275016,554187.2983109573
4525,1-in-33,0.0131016493629592,398500.3350075894,288999.8142014518
4526,1-in-33,0.0051793631081297,240524.93564281933,850364.0058912057
4527,1-in-33,0.0545624957715479,464132.6202754015,451678.49126505386
4528,1-in-33,0.0222212929123791,378519.4268159441,433256.4754601631
4529,1-in-33,0.0,249136.2245131973,663282.108247337
4530,1-in-33,0.0005738253623651,255172.2575798735,666462.2489886893
4531,1-in-33,0.1097537807268964,412125.356657418,842632.8568387381
4532,1-in-33,0.0471019612167182,411724.51917996607,846499.5406160746
4533,1-in-33,0.1713100602768359,545800.3500901089,228399.4585215596
4534,1-in-33,0.0001815442530237,193399.82555983443,202400.293914888
4535,1-in-33,0.0888428064238238,385900.0781581949,295399.58957468404
4536,1-in-33,0.6168412625605169,255888.4548934796,367893.21766987146
4537,1-in-33,0.0,391730.52113835816,809260.0627433814
4538,1-in-33,0.000186953569229,350156.847727973,427922.87005678937
4539,1-in-33,0.0430778573607516,437100.9091456311,389478.7473434674
4540,1-in-33,0.9014474788770512,330003.97101714474,673821.2359751839
4541,1-in-33,0.2099270972030832,456972.8166443351,453498.2506912595
4542,1-in-33,0.894216584198068,191345.04428739453,686518.9632154851
4543,1-in-33,0.111885961842729,259082.87446535568,666734.0621749449
4544,1-in-33,0.1198623334040287,283045.4050956855,183258.76719546685
4545,1-in-33,0.0696334735646997,351008.9317220523,391863.5621800459
4546,1-in-33,0.0362375623267779,315524.6993648185,212904.33749330085
4547,1-in-33,0.0360799709585075,450200.034610863,329799.83482242306
4548,1-in-33,0.0347139703740476,579945.5569666638,190826.92514082417
4549,1-in-33,0.0019788473344083,541628.063452004,189726.66852686787
4550,1-in-33,0.1286707406299448,328768.8312784909,695326.9531178391
4551,1-in-33,0.0736316253939949,394550.46434835374,801941.482214065
4552,1-in-33,0.1097488307470091,385803.1325342037,413979.9074095304
4553,1-in-33,0.0028126939092234,351900.83595286554,380032.8298578633
4554,1-in-33,0.0762611338579239,405845.59208977583,317669.7455787808
4555,1-in-33,0.0,538823.458295835,208575.6223208936
4556,1-in-33,0.061247563946485,224285.8583680243,642702.2882605003
4557,1-in-33,0.1990608788916091,516301.2033375409,428770.18087337154
4558,1-in-33,0.0091441767049088,449296.4039015291,523702.399342163
4559,1-in-33,0.1178591767500626,259056.13365886745,658592.7819066586
4560,1-in-33,0.1361074131794399,353625.5695030632,182227.083772836
4561,1-in-33,0.0114510459285441,608399.9762876249,138199.5805130002
4562,1-in-33,0.1141551035019631,434887.9370902085,386616.50552357465
4563,1-in-33,0.0210429123796135,257230.45526866283,897413.0014607094
4564,1-in-33,0.0215282172575106,353314.97219927574,312546.3499876178
4565,1-in-33,0.0025763218244575,326132.4077859978,675333.0491692494
4566,1-in-33,0.000111113370103,318864.9835692866,671055.1621694101
4567,1-in-33,0.0068736118288564,647291.2842786926,263596.2923692097
4568,1-in-33,0.4529823133680913,526941.7620553856,182494.7130046413
4569,1-in-33,0.0,433405.0458553831,431381.86313138553
4570,1-in-33,0.0801483130574683,381797.6291612152,391630.08269905054
4571,1-in-33,0.0045927437919206,335462.3075754799,668782.4225535154
4572,1-in-33,0.0317698183558825,224492.9267777841,674952.9432144507
4573,1-in-33,0.0,428687.0491390391,534596.8678005354
4574,1-in-33,0.1425084006360529,435335.35636907007,564462.862876206
4575,1-in-33,0.1228720060950339,335134.71316764934,442994.6204254315
4576,1-in-33,0.0048264966085785,397125.942968954,399456.9392568999
4577,1-in-33,0.0004876431917346,475869.6881692255,353982.43489873054
4578,1-in-33,0.0003393456081868,416512.1439499292,564803.6422803834
4579,1-in-33,0.0179322167425722,269539.9123970036,652985.7944030291
4580,1-in-33,0.0702022494890061,281050.926419406,693090.5866847006
4581,1-in-33,0.0016269494779705,239227.9236764333,675648.7636272812
4582,1-in-33,0.0,464009.8869264628,340734.56723601447
4583,1-in-33,0.1913261003434339,279233.6439397954,907094.5309042676
4584,1-in-33,0.0,395913.7563680908,855130.9203365502
4585,1-in-33,0.0672581001104482,284267.81079296884,964923.5830619836
4586,1-in-33,0.0057267018846316,426506.1110933338,399100.2883178087
4587,1-in-33,0.0288376870723979,503024.3384256939,227522.7461235909
4588,1-in-33,0.0144962184548138,264623.8145861962,200082.7663534065
4589,1-in-33,0.1088306730822233,352423.5260919806,807011.2839723029
4590,1-in-33,0.0008283842618839,319200.074131969,124800.2540317789
4591,1-in-33,0.9998600400196404,201914.56706006572,731062.048054983
4592,1-in-33,0.0440524486791513,339942.0580661334,736910.8294260537
4593,1-in-33,0.0,322604.30654969905,674971.9386624672
4594,1-in-33,0.3064992197814301,440909.4250634381,390753.83855435695
4595,1-in-33,0.0021607597947814,460504.7127468518,409540.7890388546
4596,1-in-33,0.0603893333936408,312309.8660130991,965894.95631571
4597,1-in-33,0.0079633858313344,448763.6602305671,390053.95870236313
4598,1-in-33,0.0,566145.6365035895,176054.76941758633
4599,1-in-33,0.0288114219836828,440346.5872580329,389553.22036988754
4600,1-in-33,0.0590843434411746,457139.660757248,523866.0369437341
4601,1-in-33,0.1149026342344122,270034.4598041455,552959.319185585
4602,1-in-33,0.0024628936702261,373881.7860960922,673190.3559767432
4603,1-in-33,0.0089977308037406,535272.7514989311,191235.8664351028
4604,1-in-33,0.0645036541644353,269199.99189866026,338400.0536821493
4605,1-in-33,0.0,321599.6940250808,176500.07092031947
4606,1-in-33,0.007614885009775,276935.96613433235,759132.8397738017
4607,1-in-33,0.0240888331169825,432099.372480949,570023.9434031948
4608,1-in-33,0.9999306029140352,310008.2315809424,186949.0304983656
4609,1-in-33,0.0647586182388374,332306.4665007363,183600.18825735303
4610,1-in-33,0.0,382637.2909394046,220106.8574363688
4611,1-in-33,0.8021357341618246,548591.1315732251,316534.88065996894
4612,1-in-33,0.0122153213517028,537504.3949759636,203626.95389478625
4613,1-in-33,0.0,559602.4709741112,186277.5751437396
4614,1-in-33,0.050858879301194,345794.0270079568,407655.2964721678
4615,1-in-33,0.0,510519.71342774905,194991.8584219813
4616,1-in-33,0.0011660685785621,434000.2858829252,560799.7022581684
4617,1-in-33,0.0918346165256778,479467.627857733,385528.5192231266
4618,1-in-33,0.0806349541753077,371726.4909257094,672124.0992361205
4619,1-in-33,0.0044741171731184,319616.3879905178,697437.3813100467
4620,1-in-33,0.0441571552845115,258400.3107014111,665586.8108438876
4621,1-in-33,0.1757897717992211,538993.7478335521,181994.0472176032
4622,1-in-33,0.0079269120245373,388980.2126391842,403599.8930449646
4623,1-in-33,0.0012349591791527,325159.5352536494,671442.3621451088
4624,1-in-33,0.0659307130376891,337114.559273098,185541.48028413445
4625,1-in-33,0.180299008222586,223348.4538959267,692176.4875897338
4626,1-in-33,0.118021061375979,439051.431713473,391184.1467409509
4627,1-in-33,0.1072179432428971,396010.6966825963,297707.1820575078
4628,1-in-33,0.0032788913910166,430099.786681739,328700.1681261611
4629,1-in-33,0.0462655954782996,456251.6709608351,520428.09108873736
4630,1-in-33,0.0061143653251773,526016.9970256609,171773.0000427856
4631,1-in-33,0.9186699336054844,394224.52647684014,806995.9139857744
4632,1-in-33,0.169452833844609,520981.256111745,183180.66348448812
4633,1-in-33,0.0,279119.3970942431,653955.9244445316
4634,1-in-33,0.0046721247817983,251693.81172268523,673141.2488745346
4635,1-in-33,0.0001903537291743,258442.67919057817,647452.2330166603
4636,1-in-33,0.0249316599565875,273387.4906741563,661714.4349815188
4637,1-in-33,0.0633900509660289,520981.256111745,183180.66348448812
4638,1-in-33,0.8085195341799162,441430.1339053013,400754.0732234258
4639,1-in-33,0.060694848780088,391248.0813571155,807045.765421861
4640,1-in-33,0.0556465500708022,559056.6149724844,177072.13434581656
4641,1-in-33,0.0026626899552091,505940.3696140095,162688.41755649663
4642,1-in-33,0.2722318555255566,235122.77922044304,393816.1696281002
4643,1-in-33,0.0050715190480404,520400.66396247945,226740.04649894824
4644,1-in-55,0.573621330783671,277200.13688128314,64999.5608485828
4645,1-in-55,0.0371347445651545,320119.1197593152,717092.7878614786
4646,1-in-55,0.1169473188979539,302500.140744223,166099.8355851685
4647,1-in-55,0.0199249029434576,204959.64652637453,705012.5152441239
4648,1-in-55,0.0015393373467114,445172.455415981,394545.2508052285
4649,1-in-55,0.0003319886303407,264592.13044615334,870974.2448889274
4650,1-in-55,0.0013365051289007,250201.8225985781,125174.68530834734
4651,1-in-55,0.9041168770151576,493120.09214804287,197102.95928420775
4652,1-in-55,0.0122687939686463,200492.2509578475,707499.5741013113
4653,1-in-55,0.0089192571360331,362053.6710624992,741490.2024364459
4654,1-in-55,0.092681339794739,217547.6625815248,713969.6173379108
4655,1-in-55,0.0236260103412625,215992.390036374,576998.6274036157
4656,1-in-55,0.3705242705132114,122255.60219941929,861102.2037804463
4657,1-in-55,0.0027306548279013,334961.46948066994,98977.03718193134
4658,1-in-55,0.1289707773511602,236487.59968336392,621156.2989562495
4659,1-in-55,0.2924445514101549,295436.2851374617,668742.111587061
4660,1-in-55,0.1595490943388091,289892.8791645768,681508.8977240298
4661,1-in-55,0.0249800784680703,546906.2017831481,182564.9355988573
4662,1-in-55,0.0562822562032401,250766.34037007243,844658.673161183
4663,1-in-55,0.0,530535.9841526906,165437.70908530726
4664,1-in-55,0.0855620243316414,304241.9381215859,847162.3575533264
4665,1-in-55,0.0,395161.7169499858,653788.8033721175
4666,1-in-55,0.0,426300.2960937422,276499.6899242305
4667,1-in-55,0.1096106187709068,519661.66528615495,338546.8852603824
4668,1-in-55,0.0,329380.8303933774,385985.5830292911
4669,1-in-55,0.0044406468690317,383619.2854239011,268248.6351475089
4670,1-in-55,0.005584983053506,292317.0721233269,655621.5170488176
4671,1-in-55,0.9784313266719188,291588.8262930769,657504.1024212171
4672,1-in-55,0.2205335336953009,429994.7598163845,583071.978688529
4673,1-in-55,0.0070467720699207,295597.20009044185,819424.2953862017
4674,1-in-55,0.0763785734014783,301624.2988772817,373566.13472157257
4675,1-in-55,0.2674245565345665,524011.89098133706,120992.21109796246
4676,1-in-55,0.2348522819161118,284001.2472880739,680951.2041633186
4677,1-in-55,0.2871155430878068,454114.47708239313,109731.82583238128
4678,1-in-55,0.8879088909888048,577491.0599791443,221617.3820201616
4679,1-in-55,0.2369295975167549,251154.99809982657,667846.2449959144
4680,1-in-55,0.0,409034.59117609967,434909.7347259958
4681,1-in-55,0.0749668952078748,282660.9636758025,692459.0709695615
4682,1-in-55,0.2823215960126103,391371.61031699454,390918.4450356914
4683,1-in-55,0.9999999999910544,609945.7634340652,246063.88283949863
4684,1-in-55,0.0,366035.5900072969,758882.9108661617
4685,1-in-55,0.0767737380651871,536807.0438074642,198029.64568318683
4686,1-in-55,0.2151892148641503,443180.1401756607,389600.56640737
4687,1-in-55,0.1725118713305942,464396.2488567484,159999.53645604372
4688,1-in-55,0.1191183370921152,162669.95514321755,824330.6928432958
4689,1-in-55,0.0,289354.1649399604,904951.282878974
4690,1-in-55,0.2682406011036269,309265.18868765736,670533.7686377269
4691,1-in-55,0.2345781575049342,332272.6654784593,135800.21861226409
4692,1-in-55,0.0075126197746843,308280.24075811007,723705.2275155848
4693,1-in-55,0.260121274049385,557885.9001082692,267203.23122404306
4694,1-in-55,0.0,392652.96403164,304367.0698166527
4695,1-in-55,0.1187552223862188,402741.37176649726,295045.9351793312
4696,1-in-55,0.0020839155698615,179404.5434874949,638524.5823366109
4697,1-in-55,0.9287302059052428,615954.0127276563,159426.53364852173
4698,1-in-55,0.0015972030251641,336803.6164693039,374976.7617537873
4699,1-in-55,0.0076543381048184,320575.35430451017,178017.71363605926
4700,1-in-55,0.0012292691765046,373057.7556041556,393157.0553219635
4701,1-in-55,0.0281257647787583,239647.87680072687,923216.3076498545
4702,1-in-55,0.0015575974511361,262603.4522970037,664823.1097863314
4703,1-in-55,0.0259384848755956,394599.2470441282,349299.6241855304
4704,1-in-55,0.0736933601286672,321469.96614060074,569789.324632318
4705,1-in-55,0.0021986610557626,335735.6999285819,731786.777728324
4706,1-in-55,0.0422207444391805,259943.0049918008,664693.426145958
4707,1-in-55,0.3405109491543943,365647.3062717991,80590.6884086529
4708,1-in-55,0.0057363349009467,516925.90814970864,161900.36190005403
4709,1-in-55,0.0833029815312343,440899.68268547824,369900.114875075
4710,1-in-55,0.0,310097.4186689409,193806.87704322583
4711,1-in-55,0.1890164533816567,532181.9648909286,183028.41882043565
4712,1-in-55,0.0204879665587099,356572.2957457885,835907.2320297494
4713,1-in-55,0.0061009708311363,394131.5838020865,805482.0761662617
4714,1-in-55,0.6919558986983917,265532.2122810526,660871.933500534
4715,1-in-55,0.1523089194341523,298207.78732996737,613473.0437760069
4716,1-in-55,0.0,298713.22417019925,620200.4224686209
4717,1-in-55,0.0191388084891351,282340.315002094,637431.5368256122
4718,1-in-55,0.0625118853441216,274049.0625815105,663857.8856888128
4719,1-in-55,0.0,339736.05949315644,675265.9863062795
4720,1-in-55,0.1098415965489301,251940.30362953251,823829.6948555929
4721,1-in-55,0.0075094235825692,289735.82530521054,958740.3027057706
4722,1-in-55,0.004390432647145,328401.79572370107,370756.2333339472
4723,1-in-55,0.0141536532173465,234771.56060392727,863871.1125579868
4724,1-in-55,0.0031237861429331,481294.1700545543,378919.61984237307
4725,1-in-55,0.0086457143149523,321811.32936774305,739180.4150665868
4726,1-in-55,0.0584070815357168,436539.9764480384,284362.6589236841
4727,1-in-55,0.4779923888508188,456027.6914007876,201672.842189877
4728,1-in-55,0.0673711407868962,246329.48114101213,619691.505050143
4729,1-in-55,0.0310450243428555,390836.96586078574,804475.1406101846
4730,1-in-55,0.2226231300458628,504462.0169832611,434986.5581004943
4731,1-in-55,0.0222822913903092,251972.83485044996,661179.1470809474
4732,1-in-55,0.0085968757811576,182752.9927467075,650247.4807593331
4733,1-in-55,0.0099825911934753,366382.8012224682,669254.388458987
4734,1-in-55,0.065899515172207,453496.3858666192,196000.4793373772
4735,1-in-55,0.0290846570367487,276456.2953982057,674766.8890896204
4736,1-in-55,0.9901961882007428,336072.03608227364,714014.0464567569
4737,1-in-55,0.9719614151069276,318271.88782156166,668450.1425562189
4738,1-in-55,0.0103907315585319,315141.96933615435,852711.0112299522
4739,1-in-55,0.0144443587920605,262102.57394265657,662432.113602037
4740,1-in-55,0.9955943753804912,282372.0133388369,684493.7315295222
4741,1-in-55,0.0,260442.4615505756,610955.8761973538
4742,1-in-55,0.00457672252787,230959.6357718768,672388.2371627823
4743,1-in-55,0.3304413223600517,289530.880817043,695268.9167725765
4744,1-in-55,0.2045625949000241,324592.78340595914,673341.4037546807
4745,1-in-55,0.253939997951473,298125.1387309589,966650.7927083124
4746,1-in-55,0.0053185691371556,423507.0481405232,319546.29141750565
4747,1-in-55,0.3478371742111751,466563.3883725104,427094.51548667473
4748,1-in-55,0.0530953835262149,300846.0229683356,669288.519565372
4749,1-in-55,0.0016633265866272,253294.87809009323,671671.837618711
4750,1-in-55,0.0,316183.1749040606,930246.5654198764
4751,1-in-55,0.0025716540335936,341556.8394852034,730355.2337612357
4752,1-in-55,0.9866719351690324,128128.49434125988,846576.5255818638
4753,1-in-55,0.0001780574944241,298993.2684684344,575303.4419728033
4754,1-in-55,0.1221977327531999,364357.98355880665,676102.5701519569
4755,1-in-55,0.0,347354.01672756526,657149.2684334507
4756,1-in-55,0.9016375196826376,309943.74577907665,689472.3145776358
4757,1-in-55,0.0,607283.7608434623,116863.42192757996
4758,1-in-55,0.0009925622879675,259426.88098967556,822391.956100834
4759,1-in-55,0.1859162362647148,216641.4772386248,679637.0782446458
4760,1-in-55,0.1645064950106244,388623.483236793,813920.8427391296
4761,1-in-55,0.0065222506324043,518352.3392137572,179461.73549115896
4762,1-in-55,0.0,516100.1964987293,258799.84143840757
4763,1-in-55,0.0195964981026655,379485.0281819135,641670.1333251962
4764,1-in-55,0.0878247313541134,475299.7538914609,225899.50112241064
4765,1-in-55,0.0,135526.55234669993,851046.7856815611
4766,1-in-55,0.0085114761237449,270411.5180298893,666990.0974689694
4767,1-in-55,0.2214975985073821,457500.0182403856,424500.1089436413
4768,1-in-55,0.0,262663.1174305469,656795.2420884928
4769,1-in-55,0.0187846735865121,264417.8260917773,651683.6057564543
4770,1-in-55,0.1176326923531027,245869.6904424253,663441.7061839505
4771,1-in-55,0.0,321278.20470657,864659.5254649235
4772,1-in-55,0.006702985849923,411759.0123699996,422000.8133329938
4773,1-in-55,0.0242856899683597,514671.6215566844,197049.20992003343
4774,1-in-55,0.0159593232598146,294291.65805348015,617173.8041120642
4775,1-in-55,0.8217951605752403,453000.1427175334,300136.91128619603
4776,1-in-55,0.0,277205.9440119453,758943.9249577828
4777,1-in-55,0.086191357857929,244992.3342654961,670613.9322214713
4778,1-in-55,0.1950369248477506,328403.0715892688,585492.0165687231
4779,1-in-55,0.1043189350184673,301134.0938149921,97431.77274720758
4780,1-in-55,0.0042807290952792,270054.4414227795,829352.6249048207
4781,1-in-55,0.0297341297042473,358371.47387738427,659283.5972131717
4782,1-in-55,0.0222924393129397,251940.30362953251,823829.6948555929
4783,1-in-55,0.0071132833832466,232141.42250201723,829248.350740925
4784,1-in-55,0.3998633700416041,235823.87085594737,808347.2567445562
4785,1-in-55,0.4422032673204469,447099.9867129563,102699.56177811584
4786,1-in-55,0.1888592721774362,402000.1746433509,261599.82055866648
4787,1-in-55,0.0099181022940825,203613.05990471644,724227.5065459016
4788,1-in-55,0.7106880665125469,448099.90437572496,425099.9709312832
4789,1-in-55,0.129163917659876,383496.8752768646,785556.3127789292
4790,1-in-55,0.0050157611663848,382322.4187455957,781114.5972771302
4791,1-in-55,0.029868493830931,354299.8262268676,386299.6364371202
4792,1-in-55,0.0220275012174551,257521.6389475581,665598.3305187196
4793,1-in-55,0.0062704887197092,478279.1478841676,150741.43438598496
4794,1-in-55,0.0237424485685838,389649.1442885471,568652.8124652525
4795,1-in-55,0.0019745084011124,398669.9270824161,866264.2283421219
4796,1-in-55,0.8907611542557579,352385.1213332009,379424.6992314772
4797,1-in-55,0.0,212233.13007824167,774127.6891612334
4798,1-in-55,0.0650547574569538,351619.2058079788,635205.4602828467
4799,1-in-55,0.011115877724663,277025.8436532364,628583.9844075469
4800,1-in-55,0.0298568448380057,256059.2359564445,658468.4434557365
4801,1-in-55,0.1015693421736498,339084.797851185,729889.1669623607
4802,1-in-55,0.0070680248095363,321083.4394634403,838260.5377231519
4803,1-in-55,0.0244002414025746,220583.9291152584,557124.4264261667
4804,1-in-55,0.1608214715690061,321293.6872605728,691349.8156737991
4805,1-in-55,0.0229432657805208,325599.1366904143,702235.8110517984
4806,1-in-55,0.0304613675637551,322957.3971627821,672015.484469005
4807,1-in-55,0.0,287628.507220802,928070.6139786474
4808,1-in-55,0.1649333324613355,255231.5698905483,664678.0386075808
4809,1-in-55,0.020544310159997,588853.5569520991,175347.49057837826
4810,1-in-55,0.0674190650420766,486899.71930887736,261300.53243360852
4811,1-in-55,0.0177112866652517,290983.65576448326,742692.6445615004
4812,1-in-55,0.0599742396597567,522500.0705650509,409300.0929324547
4813,1-in-55,0.4762171363087311,294748.0069393448,680049.5145172422
4814,1-in-55,0.0019896309602482,332946.51138461777,571330.1378666265
4815,1-in-55,0.2513148169853996,456226.2028152802,520388.7642117744
4816,1-in-55,0.0240382696918191,231056.4254372565,861806.4473141832
4817,1-in-55,0.2701011990132417,535746.8331029151,186321.15344238785
4818,1-in-55,0.0632173587981898,228768.45886559525,594459.6771521615
4819,1-in-55,0.0,256366.76584720545,661877.8143682566
4820,1-in-55,0.0,419500.2842768618,292499.57576069434
4821,1-in-55,0.3209927106976382,294499.9627464783,588343.2575990651
4822,1-in-55,0.2514078072837442,338386.52540160826,561126.6051000548
4823,1-in-55,0.0,445737.8001580004,534151.3482060907
4824,1-in-55,0.021798594898332,349383.52948834066,615767.0488290065
4825,1-in-55,0.1267846745621067,438572.5643886675,545827.4332369154
4826,1-in-55,0.0,231747.96876333145,684068.0612427144
4827,1-in-55,0.2102505258760888,341800.0552111141,459900.283002018
4828,1-in-55,0.0,480700.0339773725,370799.8215209958
4829,1-in-55,0.0039271261654184,321000.0532138879,145799.46999910127
4830,1-in-55,0.0141200281414893,218552.04622011472,651154.5943112654
4831,1-in-55,0.0019541507724745,517199.72880748543,416700.0260088144
4832,1-in-55,0.0248896448305673,220347.79325739585,653694.1186704901
4833,1-in-55,0.1371890136662551,218872.4645430622,651326.0368966147
4834,1-in-55,0.0265897003916659,549884.3386203239,172639.39480253472
4835,1-in-55,0.0700994566134112,356399.8542647748,489299.7084891775
4836,1-in-55,0.1234753000869796,328607.12948565284,183723.73423906424
4837,1-in-55,0.0,194016.5373165848,59131.17590742221
4838,1-in-55,0.032053896763148,313532.1255876716,684123.4420741071
4839,1-in-55,0.0034679186714116,268032.2958589037,841926.2621064181
4840,1-in-55,0.0094206018002854,231609.54110590613,717945.3608115487
4841,1-in-55,0.1162921252115875,366799.6742171653,185800.48701424905
4842,1-in-55,0.0221580299686086,365600.73707693926,304044.97402847704
4843,1-in-55,0.0053732113757313,504311.4451681185,183731.6135011688
4844,1-in-55,0.0029225395106017,243309.64414168432,664068.3285289973
4845,1-in-55,0.0029131605832127,436201.1794194582,381552.5533485677
4846,1-in-55,0.4638242911930802,327334.3869383283,666985.7009764471
4847,1-in-55,0.0057894354236347,482299.7034559301,411900.07163155096
4848,1-in-55,0.8346272103587068,376356.1659307546,404669.9809647373
4849,1-in-55,0.0208001668803879,343909.0864811148,850407.0200673454
4850,1-in-55,0.0398958355303817,590799.8697534263,166899.9224236536
4851,1-in-55,0.0122524853210959,343841.9112959849,397367.1833989723
4852,1-in-55,0.0272515395553455,255685.7440617185,670210.0362834382
4853,1-in-55,0.0036021594294358,256920.3804298101,733897.716502962
4854,1-in-55,0.2663774870672502,249303.10619462692,670583.9338865365
4855,1-in-55,0.0554916125595487,223206.72697333188,576169.4597481478
4856,1-in-55,0.0026410099145265,219283.51915291965,762008.1100951566
4857,1-in-55,0.7073243161524222,245276.88220732543,634510.3990273136
4858,1-in-55,0.0,243376.96632719645,636081.9153786297
4859,1-in-55,0.0370160784491792,231642.1810655245,644417.593694637
4860,1-in-55,0.4238037305752751,580800.1373769642,171999.99585350993
4861,1-in-55,0.0239900912976487,377099.6844863732,814294.4622846113
4862,1-in-55,0.0,426648.0680718128,434468.0525522765
4863,1-in-55,0.0,399194.29800809454,281523.31119308644
4864,1-in-55,0.0044602736908244,433732.83887107833,459987.145259454
4865,1-in-55,0.1077953847400496,265211.8076214694,839255.8983322732
4866,1-in-55,0.9415332423233016,456158.9629345693,519310.959509325
4867,1-in-55,0.0346471229627952,258578.6127030212,904609.785097967
4868,1-in-55,0.0,506439.47888588335,170543.7535807141
4869,1-in-55,0.06730495424569,240900.21989964924,62899.97963037755
